	ID	Text	verfied	retweet_count	followers_count	url_count	photo_count	truncated	listed_count	statuses_count	user_created_at	hashtag_count	friends_count	Label
3171	1240537663549009920	COVID-19 could cause global FDI to shrink by 5%-15%. The negative impact on investments will be strongest in automotive, airlines and energy industries. @USER report	False	3	6336	0	0	False	18	35076	2015	0	2354	UNINFORMATIVE
3172	1245688235277406208	The numbers emerging seem to indicate: More young people in the South are dying from COVID-19. The majority of #COVID19 -related deaths in La are still among victims 70+ But 43% of all reported deaths have been people under 70. HTTPURL	False	2	24432	1	0	False	161	276444	2013	1	4428	UNINFORMATIVE
3173	1241177534831554560	@USER @USER @USER Pleading 4 money from Centre? Centre ke baap ka paisa hai? For ur kind info, all southern states contribute more towards central fund than they receive back from Centre. Perennial poor states of North gobble up all money. #CoronaCrisis #KanikaKapoor #Covid_19 #JantaCurfew	False	1	1974	0	0	False	6	7412	2019	4	420	UNINFORMATIVE
3174	1241464470582579200	Good Afternoon, I am pleased to announce that there are no new reported cases of Coronavirus today or yesterday in the Township Of Verona. Be Safe, Matthew Cavallo Township Manager @ Township of Verona, NJ -… HTTPURL	True	1	1378	1	0	False	11	3649	2013	0	998	INFORMATIVE
3175	1241196551340306433	Two members of Congress, Reps. Ben McAdams of Utah and Mario Diaz-Balart of Florida, have tested positive for #Covid_19	False	0	3236	0	0	False	4	20942	2015	1	3176	INFORMATIVE
3176	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	1241	0	1	False	12	1895	2013	0	68	INFORMATIVE
3177	1241380169534844933	"The first confirmed #coronavirus case in the Atlanta Police Dept. is an officer who worked downtown at HQ. ""On Friday, given this development, we made cleaning of the area where the officer worked a priority. The officer has not been to work since March 11"" - APD @USER"	True	1	4603	0	0	False	135	4419	2009	1	2730	INFORMATIVE
3178	1245736517097664512	A Chicago police officer died from coronavirus, becoming the first member of the 13,000-strong department to succumb to the illness. At least 62 cops and two civilian police employees have tested positive for coronavirus in Chicago. HTTPURL	True	17	778641	1	0	False	10664	300909	2007	0	1190	INFORMATIVE
3179	1244862838512005122	Radio &amp; TV Entertainment Am/FM Podcast show Booking call: 407-955-9572 Until further notice: Due to the COVID-19 Pandemic, the show is temporarily moved to every Wednesday between 9:30 PM EST and 11:30 PM… HTTPURL	False	0	1296	1	0	False	3	4192	2017	0	3741	UNINFORMATIVE
3180	1241171586788528131	Lack of leadership in crisis management + population default mode to rebel against everything rulers tell them to do for 40 years = Disastrous coronavirus containment #Iran HTTPURL	True	41	73862	1	0	False	1424	20435	2015	1	2899	UNINFORMATIVE
3181	1246382321340534784	BMC denies reports that some of its employees at Shatabdi Hospital, Kandivali have been infected with #COVID19. All the employees have tested negative and are on duty: Brihanmumbai Municipal Corporation. (ANI) #Coronavirus	True	18	207465	0	0	False	463	131451	2009	2	82	INFORMATIVE
3182	1245998257244962816	19 Coronavirus patients have recovered in total in Nigeria. 11 Coronavirus patients were released from the Yaba isolation center, after the stipulated time length they are to be kept after recovery.	False	0	24022	0	0	False	0	33895	2017	0	9109	INFORMATIVE
3183	1241286054855839744	#Thailand: The Office of Insurance Commission (OIC), said it has received reports about some people buying #Covid19 #insurance and intentionally going to areas with high risk of infection to get themselves #infected. HTTPURL	False	2	3422	1	0	False	124	54113	2008	4	2164	UNINFORMATIVE
3184	1241804914067734530	586 people tested positive for #COVID19 in Belgium in the past 24 hours - 70 in Brussels. That's 3401 cases in total. Sadly 8 people died in the last 24 hours of COVID19, that's 75 in total. May they rest in peace. HTTPURL	False	0	3787	1	0	False	175	31109	2009	1	3879	INFORMATIVE
3185	1244610861999816705	Change of Time Today at 16:00 (CET) - How to handle the day after Coronavirus? Get some answers in a free Webinar with my good friend @USER #Bedigital #Digitallyflexible #digitaltransformation #digitalhuman HTTPURL	False	0	3109	1	0	False	94	6193	2008	4	1195	UNINFORMATIVE
3186	1245736957289824258	It’s owners also own two facilities in Kansas, one where the first person to die of Covid-19 in Kansas lived, the other currently experiencing an outbreak of #covid19. #kakenews #coronavirus	True	2	5382	1	0	False	120	47969	2012	3	2472	INFORMATIVE
3187	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	1	2971	0	1	False	90	108564	2014	2	2261	INFORMATIVE
3188	1236740742200123393	The famine genocide 1846-1850, migration &amp; suicide halved the population from 8 million. It never recovered. Now also this. HSE chief 'can't dispute' figure that 1.9 million people in Ireland could get Covid-19 (via @USER HTTPURL	False	0	1509	1	0	False	31	81387	2009	0	595	UNINFORMATIVE
3189	1242813984161447936	In the United Kingdom, prince Charles tested positive for #COVID19. 423 people have died while 8,167 confirmed cases have been detected in the UK. The govt imposed a full lockdown March 24 after Britons defied social distancing advice #COVID19 HTTPURL	True	1	58126	1	0	False	640	51146	2011	2	131	INFORMATIVE
3190	1246744638288850944	@USER India had 1,834 confirmed cases as of April 1. That compares with 137 till March 17. Samples tested for the novel coronavirus in India, nearly quadrupled during the period. According to the Indian Council of Medical Research, by March 31, India had tested 47,951 samples.	False	0	709	0	0	False	11	47221	2011	0	391	INFORMATIVE
3191	1242833185832083458	The US DOL has released their initial guidance (HTTPURL re: the Families First Coronavirus Response Act. Consider joining a Twitter chat @USER TODAY, at March 25, 2020 at 2 p.m. using the hashtag #EPWChat.	False	0	3830	1	0	False	221	7321	2009	1	2523	UNINFORMATIVE
3192	1241422703841640448	Today’s heartbreaking Covid19 stats from Italy; 793 people died, the worst day yet. 6,557 more cases Total cases now 53,578. So far, 4,825 have died, more than 10% of (Friday) case total.	True	15	20261	0	0	False	402	16662	2011	0	2137	INFORMATIVE
3193	1242769441076793344	#PrinceCharles BBC news channel just pointed out that 80% of positive cases of coronavirus only get mild symptoms. Definitely letting the side down there. Not nearly scary enough talk for a media outlet. #bbcnews	False	0	1147	0	0	False	1	6419	2018	2	1151	UNINFORMATIVE
3194	1244495489866727424	"Thank u medical workers Thank u grocery store workers Thank u pharmacy workers Thank u police/fire/EMT Thank u delivery workers Thank u food workers Thanks Beyond Thanks ""You’re our new🇮🇳 Indian🇮🇳 heroes"" #COVID19"	False	1	3365	0	0	False	0	11223	2019	1	0	UNINFORMATIVE
3195	1236153914732527616	#Syria | At least 10 #Iran's IRGC who came from Iran reportedly infected with coronavirus in joint Russia-Syria-Iran military HQ and sent to a #Damascus hospital, 2 have died.-Locals	False	8	62039	0	0	False	750	63263	2009	3	3151	INFORMATIVE
3196	1245798935928524801	‘A beautiful soul, accepting, peaceful, calm’ PORTRAITS FROM THE PANDEMIC Gloria Jane Merculief, Deg Hit’an Athabaskan, was the first Alaska Native to die from complications related to COVID-19. She was 63. HTTPURL via @USER	False	67	130446	1	0	False	1775	38134	2008	0	3600	INFORMATIVE
3197	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	602	0	1	False	12	15706	2011	3	1017	INFORMATIVE
3198	1243104491001524224	So IT consultant Daren Bland fell ill after skiing in Austria, Jan 15-19. He passed on infection to family in Maresfield, East Sussex, then many local kids fell sick before Feb half-term. First official case of Covid-19 in East Sussex: March 13. That's a lot of missing data...	True	2	1491	0	0	False	78	18163	2009	0	1166	INFORMATIVE
3199	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	5122	0	1	False	252	20662	2009	0	1999	INFORMATIVE
3200	1236131832590217216	.⁦@USER UPDATE: Flu Deaths Now Total 20,000, Including 136 Children. US EPI UPDATE Coronavirus In its March 5 update the US CDC confirmed 99 cases and 10 deaths across 13 states (data current through 4pm on March 4th) plus 49 on Princess Ship. HTTPURL	False	0	20558	1	0	False	85	226128	2011	0	20386	INFORMATIVE
3201	1240821340996763660	The ad-hoc and slipshod response from the Trump Administration is forcing governors to take increasingly desperate measures to contain the COVID19 Pandemic which today resulted in 5,040 new US cases and more than 26,700 global cases.	False	2	4484	1	0	False	186	28064	2007	0	3837	INFORMATIVE
3202	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	3952	0	1	False	30	22272	2013	4	400	INFORMATIVE
3203	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	2	3637	1	1	False	80	7898	2013	0	1101	INFORMATIVE
3204	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	1	1393	0	1	False	0	5738	2017	6	0	INFORMATIVE
3205	1242103875391406080	In coronavirus tweet storm, Trump touts suspect 'cure' and potential easing of guidelines to boost economy HTTPURL	False	0	775	1	0	False	10	61922	2009	0	2757	UNINFORMATIVE
3206	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	1	36839	0	1	False	77	121852	2013	1	371	INFORMATIVE
3207	1243508829033242624	#RED #BTC #SNT Italy and Spain are two of the countries worst hit by the coronavirus pandemic, and perhaps two of the countries whose health workers are now in most press...Read more: HTTPURL	False	0	4364	1	0	False	19	274055	2018	3	4329	UNINFORMATIVE
3208	1241063729841790984	Hastings Prince Edward Public Health has announced a second case of the novel coronavirus in its catchment area. Yesterday's first case was contracted by a man in his 80s with who had travelled to the Bahamas. HTTPURL	True	2	23289	1	0	False	295	41610	2009	0	313	INFORMATIVE
3209	1241611917052936194	JUST IN: Department of Foreign Affairs confirms that two Filipinos: one in Brunei and one in India, have been tested positive for COVID-19. | @USER #CSGUpdates	False	0	21961	0	0	False	30	5788	2012	1	63	INFORMATIVE
3210	1236130736131969026	Two coronavirus deaths in Florida according to Dept. of Health: -a previously announced patient in Santa Rosa County has died, following an international trip. -a new individual in their 70s that tested presumptive positive in Lee County has died, following an international trip.	True	54	22989	0	0	False	429	12596	2012	0	766	INFORMATIVE
3211	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	3665	0	1	False	6	2404	2015	0	4974	INFORMATIVE
3212	1245687606530187266	Even a “war” game focused on a Pandemic exposes military’s tendency to fight previous wars. In this case, assumptions and plans based on Ebola response, obviously very diff from COVID. The Naval War Coll Ran a Pandemic War Game HTTPURL HTTPURL	False	0	745	2	0	False	1	5226	2019	0	1353	UNINFORMATIVE
3213	1236471089892655106	To: @USER @USER @USER There better be a Congressional Investigation into #Trump's handling of the #coronavirus in the US #Trump has sabotaged and obstructed attempts to protect American lives with his lies and his incompetence #TrumpVirusCoverup	False	4	66032	0	0	False	39	36523	2016	4	60077	UNINFORMATIVE
3214	1241249994537140224	As March 21 10:00 a.m. the number of infected persons has reached 160, +24 w/h the last 24 hours, Infectious Disease Epidemiology Department of National Center of Disease Control &amp; Prevention #infocom #Armenia #COVID19 @USER	False	0	722	0	0	False	4	10102	2018	3	199	INFORMATIVE
3215	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	3	3317	0	1	False	53	5917	2011	2	2425	INFORMATIVE
3216	1247650108549849097	After reports of protective gear shortages, three @USER health staff have died of #COVID19 – in Detroit, Ann Arbor and Indianapolis, @USER reports. 776 have tested positive. HTTPURL	True	18	79523	1	0	False	1669	29107	2013	1	649	INFORMATIVE
3217	1241239043720933376	Shit this is getting scary there's 3 cases of people who's dead bc of covid 19 in my country and the cases is increases day by day bc some people wont stay at home they took this opportunity to go out wtf and I just saw an army forces vehicles too in my city and out of border	False	0	1643	0	0	False	49	27047	2018	0	938	INFORMATIVE
3218	1241261952325697536	U.S. Coronavirus Cases Top 18,000 As States Push Trump To Act | The 11th... HTTPURL via @USER #Coronavirus #COVID19 #COVID-19 #COVID19US #CoronavirusUSA #VoteBlueToSaveAmerica #DonTheCon	False	0	13350	1	0	False	151	111770	2013	7	14674	INFORMATIVE
3219	1240247536415367168	Hope you are saved from Coronavirus? Nos in NYC &amp; DC is increasing becoz of negative people like you... who are spreading this virus in an environment.. bach ke rehna .. aapko pakad na le 😊😊	False	0	9767	1	0	False	95	158246	2009	0	906	UNINFORMATIVE
3220	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	1	12759	0	1	False	0	22824	2011	2	16	INFORMATIVE
3221	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	5117	1	1	False	25	2409781	2011	0	2202	INFORMATIVE
3222	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	891	1	1	False	5	785	2018	1	513	INFORMATIVE
3223	1241092045982314501	@USER Saluti, please find the unroll here: Thread by @USER Thread On Covid-19 Cases in India #coronavirusindia #COVID2019 #covidindia Case 1,2,3 - Kerala, 3… HTTPURL Talk to you soon. 🤖	False	0	389653	1	0	False	1272	1253329	2017	3	1291	UNINFORMATIVE
3224	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	2	3787	0	1	False	25	2161	2016	2	1304	INFORMATIVE
3225	1241493796715708417	NEW: 🦠 43 cases in NE Florida (⬆️ 7 from this AM) 🦠 an 11-y/o in Duval tested positive 🦠 statewide, coronavirus cases are ⬆️ 36% from last night 🦠 In Duval, 360 tests recorded w/ 25 positive cases, 294 negative &amp; 41 pending 🦠 25 total cases in Duval HTTPURL	True	14	5500	1	0	False	109	19080	2009	0	2581	INFORMATIVE
3226	1244482051614502913	Alaska cases rose from 85 to 103 in 1 day. 2days ago 1 death Rest In Peace Gloria Jane ...HTTPURL › alaska-news › 2020/03/29 › 2 days ago Gloria Jane Merculief died less than a week after falling ill from COVID-19 Her family is asking people to stay home to stop COVID-19	False	0	2031	0	0	False	4	13812	2018	0	2458	INFORMATIVE
3227	1245882133568278528	Bruh, Michigan got over 10K cases of COVID-19. Americans need to stay they ass home	False	0	3675	0	0	False	3	13198	2018	0	3975	INFORMATIVE
3228	1246865559494578178	Dozens of people flock to Franklin County's Haspin Acres causing traffic jam. Laurel has a population of 499 people. The People that showed up doubled the size of the town. This area has a population of 23000 and over 220 confirmed positive Covid19. HTTPURL	False	0	4254	1	0	False	3	16555	2011	0	4201	INFORMATIVE
3229	1243821008072605696	@USER @USER @USER @USER Rapid test for hiv was antigenic test!! Sonit detects the virus. No such test yet for the coronavirus. We have serological tests detecting antibodies. Worldwide PCR is used for mass testing.	False	0	15540	0	0	False	29	5781	2014	0	1018	UNINFORMATIVE
3230	1241848383507226631	Los Angeles and Cleveland jails have released hundreds of people at-risk of becoming infected with the coronavirus, while some other prisons have suspended in-person visits in response to the COVID-19 pandemic. HTTPURL	True	34	141680	1	0	False	1823	14370	2008	0	6757	UNINFORMATIVE
3231	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	1	38735	0	1	False	376	135054	2009	2	474	INFORMATIVE
3232	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	28	1890766	0	1	False	4463	162584	2009	5	518	INFORMATIVE
3233	1244598068646903809	Newfoundland and Labrador has experienced its first death due to COVID-19, CBC News has learned. The patient — a retired man in the province's Eastern Health region — died about 3 days after being hospitalized. More details are expected this afternoon. HTTPURL	True	17	1309189	1	0	False	8847	143577	2009	0	381	INFORMATIVE
3234	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	34	4870	1	1	False	171	16122	2011	2	4599	INFORMATIVE
3235	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	1554	0	1	False	81	5794	2010	1	1013	INFORMATIVE
3236	1241855245392719874	Moroccan coronavirus cases jump to 115 - MoH HTTPURL #KUNA (H.T)	True	1	67345	1	0	False	398	89801	2011	1	2	INFORMATIVE
3237	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	6	1048	1	1	False	24	2928	2012	0	527	INFORMATIVE
3238	1236267334286872583	@USER @USER Well, Florida reports 2 deaths this morning. If, God forbid, this #coronavirus spreads across the South, we could see many MAGAts start questioning his lies. The ramifications of this outbreak is having &amp; going to have a major negative effect on the economy through election day.	False	2	3621	0	0	False	71	85996	2012	1	4685	INFORMATIVE
3239	1236140903607066624	Coronavirus Latest Updates Mar. 7, 2020: Cruise Ship, NY Cases - Bloomberg HTTPURL	False	0	774	1	0	False	2	56433	2011	0	1209	UNINFORMATIVE
3240	1235812692520132614	A series of lopsided v's... Colin Asher, Senior Economist Mizuho describing the global economy recovering from #coronavirus this year.	True	0	12865	0	0	False	283	10596	2009	1	970	UNINFORMATIVE
3241	1241427070237814785	Update on #COVID19 cases in Maine: there are 70 confirmed #coronavirus cases, which represents an increase of 14 cases since Friday. Of these, there is a first case in Sagadahoc County, as well.	False	67	11399	0	0	False	63	566	2019	2	291	INFORMATIVE
3242	1236100102319730688	6 in IL now. No panic, just awareness. #chicago #COVID19 Class canceled at CPS school after employee tests positive for COVID-19; Illinois’ 6th confirmed case HTTPURL	False	5	3773	1	0	False	6	23617	2009	2	1063	INFORMATIVE
3243	1247756869982015490	@USER @USER @USER @USER For that matter, the 12,000 deaths number that keeps getting trotted out re Obama's response to H1N1 is an estimate for a 12 month period. And we surpassed it with confirmed deaths from Covid-19 today.	False	0	666	0	0	False	5	24789	2017	0	971	INFORMATIVE
3244	1241501527409414145	Manitoba Health announces one more probable case of #COVID19. Case 19 is a woman in her 30s who lives in Winnipeg who recently travelled. #Coronavirus	True	1	25500	0	0	False	521	113626	2008	2	3608	INFORMATIVE
3245	1236125684839276544	"ICYMI: ""Canada’s coronavirus cases rise to 51 with new cases in Ontario, BC and Quebec"" - @USER HTTPURL #COVID19 #CoronaVirusCanada #CoronavirusOutbreak #Canada #BritishColumbia #Ontario #Québec"	False	0	1451	1	0	False	26	142554	2018	7	4999	INFORMATIVE
3246	1235874159458205698	"Three relatives of the suspect of carrying coronavirus in Sucre are in quarantine Meanwhile, the patient evolved favorably and no longer presents the symptoms. ""He is stable, he is much better, he no longer has the symptoms or signs,""HTTPURL"	False	0	2751	1	0	False	141	212439	2016	0	3375	INFORMATIVE
3247	1247529803000852481	NYPD has about 38,000 officers. That's about 7500 out sick. By comparison, DOD has about 2.8 million employees (including 1.3 million active duty military). If 20% of DOD was out sick, that's 560,000 people (260,000 military). Thus far, DOD has had 6 #COVID19 deaths.	True	3	2004	1	0	False	120	6650	2012	1	1775	INFORMATIVE
3248	1245169307081940997	@USER @USER why They?..First Trump told us...he is the one who will save us (after he kills 200k +) He gets free press propaganda every day his state TV...like Hitler he was the only one Germans heard from..We are under a dictatorship and fools think he is their king #COVID19 #coronavirus	False	0	973	0	0	False	141	73964	2013	2	74	UNINFORMATIVE
3249	1245572623485960192	Good morning, the birds are tweeting outside, this is day 11 of my 84 day detention (for having severe #Asthma) let’s see what crap #coronavirus throws at us today. No doubt there will be more deaths, job losses &amp; more incompetence from the UK &amp; USA governments. #stayingalive.	False	1	1518	0	0	False	2	26462	2017	3	5000	UNINFORMATIVE
3250	1241172614086832128	#lockdown in La ... The air quality is a nice bonus 👌🏻 Thanks Coronavirus 🍺🦠 @ Hollywood Sign HTTPURL	True	0	7735	1	0	False	171	6021	2010	1	450	UNINFORMATIVE
3251	1245851166870831104	Check out this article from Tennessean: Coronavirus news in Tennessee: Tennessee COVID-19 cases rise to 2,845 HTTPURL - Join the conversation on @USER	False	0	4608	1	0	False	0	40852	2018	0	4794	INFORMATIVE
3252	1244424304487530496	🇺🇸#USA More than 1,000 people have now died from the coronavirus in New York state, 2/3 in New York City. #COVID19 #Coronavirus	True	10	69273	0	0	False	509	6695	2009	3	0	INFORMATIVE
3253	1241032704755466240	@USER Trump's lying his ass off. He's not stemming the spread of the virus by shutting borders. He ignored the spread once we had cases in the US because he didn't test. Today in NY alone: 7,152 cases of covid19; 2,950 new positive cases. 4,408 cases in NYC. 18% hospitalized	False	1	7631	0	0	False	81	194535	2008	0	2194	INFORMATIVE
3254	1241177710908575745	Jordan Villanueva: How To Talk To Your Friends And Family About The COVID-19 Pandemic HTTPURL	False	0	1006	1	0	False	125	458511	2011	0	3	UNINFORMATIVE
3255	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	52	46198	0	1	False	199	14395	2011	0	329	INFORMATIVE
3256	1242688382842568708	BREAKING!! After 5 days of intense battles within Congress, leaders and the Trump administration have reached an agreement for a $2 trillion stimulus package aimed at combating economic losses the U.S. has faced due to COVID-19.	False	4	3044	0	0	False	17	13989	2011	0	172	UNINFORMATIVE
3257	1250789041924116482	An Taoiseach, @USER at Dáil Éireann: “ I want to take this particular opportunity to express my condolences, and those of the house, to the families and friends of the 444 people who have died as a consequence of coronavirus in Ireland to date. #COVID19ireland	True	9	52509	0	0	False	635	41304	2010	1	1095	INFORMATIVE
3258	1236091232004255746	Michael Paul, Public Health Administrator for Columbia County confirmed with The Chronicle today, March 6, that there are no cases of novel coronavirus, or COVID-19, in Columbia County. HTTPURL	False	0	947	1	0	False	33	6018	2010	0	64	INFORMATIVE
3259	1236546062602489857	Theres a reason Trump put Pence in charge of the COVID response. Once the situation gets dire, he’ll throw Pence under the bus. He’ll announce Nikki Hailey as his running mate on the date of the Democratic Convention. On that same day, Barr will announce a Biden investigation.	False	20	64043	0	0	False	109	84863	2015	0	39421	UNINFORMATIVE
3260	1241679722477752323	The president introduced his fiscal year 2021 budget proposal on 2/10/20 just 11 days after the WHO declared the coronavirus outbreak a public health emergency of international concerns. The spending plan included a 16% reduction in CDC funding from the 2020 spending levels.	False	0	2873	0	0	False	3	4976	2014	0	2973	UNINFORMATIVE
3261	1243005936115032068	#Channel_06 US military confirms 1st Covid-19 case INSIDE Pentagon after Marine tests positive The Marine is believed to have contracted the deadly illness sweeping through all 50 American states from his spouse HTTPURL	False	0	1090	1	0	False	6	7759	2019	1	2994	INFORMATIVE
3262	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	2	3063	1	1	False	52	25950	2014	1	320	INFORMATIVE
3263	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	False	0	609	0	1	False	19	10435	2011	0	2314	INFORMATIVE
3264	1235643552627077122	"Do I think we should all burn our clothes and huddle in sackcloth by candlelight? No. Do I think we should be going on Hannity and saying ""hundreds of thousands"" of people have recovered from #COVID19 by just ignoring it or going to work as normal? Also no."	True	0	3023	0	0	False	87	18271	2015	1	529	UNINFORMATIVE
3265	1235844286844829702	@USER @USER 115 people in the UK now have coronavirus and one person who already had health problems has died from it. The panic being spread by our media is not proportionate in any way. Meanwhile, no #RussiaReport no result of #Arcuri investigation or #VoteLeave fraud investigation.	False	0	5121	0	0	False	246	393688	2009	3	4023	INFORMATIVE
3266	1241490299215634434	Official death toll from #covid19 in the United Kingdom is now GREATER than: Germany + Poland + Switzerland + Austria + Portugal + Greece + Sweden + Finland + Norway + Ireland... COMBINED. UK: 67.5 Million (233 dead) Above group: 185 Million (230 dead) HTTPURL	True	4	3204	0	1	False	126	37379	2008	1	2397	INFORMATIVE
3267	1240410051707363328	Here's the letter NCBA sent to the White House outlining steps the government should take to minimize the negative consequences of COVID-19 and preserve the economic viability of the U.S. beef supply chain: HTTPURL	False	5	17374	1	0	False	212	5220	2009	0	1743	UNINFORMATIVE
3268	1250042707088728064	"Trump claimed yesterday that Obama's response to H1N1 flu was a failure because ""17,000 people died."" (In reality less than 13,000 died) So what does Trump consider nearly 25,000 Americans dying in 4 weeks from Covid-19 on his watch?! #DictatorTrump"	True	327	109694	1	0	False	1474	150835	2008	1	7934	INFORMATIVE
3269	1241481973123526656	Aurora Police Supervisory Staff Member Tests Positive for COVID-19 After Feeling Ill on March 17, 2020: The Aurora police Department has identified its first confirmed case of COVID-19 involving one of its employees. A member of the police department’s… HTTPURL	False	0	1401	1	0	False	40	31766	2009	0	73	INFORMATIVE
3270	1247015700478046208	Three additional cases of COVID-19 reported in the Hunter New England Health district. Total now 248 - 11 of those are in hospital, 5 in ICU. 88 people have recovered so far.	False	1	792	0	0	False	0	5043	2010	0	600	INFORMATIVE
3271	1236137880583618560	Out of the blue tonight, it is announced that there is a 1st #Coronavirus death in LEE COUNTY, FLORIDA. This is the first mention of ANY illness in Lee County. The cover-up is real: protect Trump, protect tourism, prevent people from knowing the truth. Thanks @USER	False	148	1231	0	0	False	1	58292	2011	1	1833	INFORMATIVE
